unit_id	flores_id	item_id	subject_id	task_type	translation_type	src_len_chr	mt_len_chr	tgt_len_chr	src_len_wrd	mt_len_wrd	tgt_len_wrd	edit_time	k_total	k_letter	k_digit	k_white	k_symbol	k_nav	k_erase	k_copy	k_cut	k_paste	k_do	n_pause_geq_300	len_pause_geq_300	n_pause_geq_1000	len_pause_geq_1000	event_time	num_annotations	last_modification_time	n_insert	n_delete	n_substitute	n_shift	tot_shifted_words	tot_edits	hter	cer	bleu	chrf	lang_id	doc_id	time_s	time_m	time_h	time_per_char	time_per_word	key_per_char	words_per_hour	words_per_minute	per_subject_visit_order	src_text	mt_text	tgt_text	aligned_edit
flores101-warmup-ara-1-ht-2	164	flores101-warmup-12	ara_t2	ht	ht	120		108	20		18	66.625	109	88	0	17	3	1	0	0	0	0	0	33	50858	9	39128	66625	1	1641908958											ara	1	66.625	1.1104	0.0185	0.5552	3.3312	0.9083	1080.6754	18.0113	2	After officials verify the voter's identity, the voter drops the envelope into the ballot box and signs the voting roll.		وبعد أن يتحقق المسؤولون من هوية الناخب، يقوم الناخب بإسقاط الظرف في صندوق الاقتراع ويوقّع على قائمة التصويت.	
flores101-warmup-ara-1-ht-3	165	flores101-warmup-13	ara_t2	ht	ht	62		60	8		9	34.463	61	48	0	8	4	1	0	0	0	0	0	15	24595	5	19403	34463	1	1641908958											ara	1	34.463	0.5744	0.0096	0.5559	4.3079	0.9839	835.6788	13.928	3	French electoral law rather strictly codifies the proceedings.		ويُقنّن القانون الانتخابي الفرنسي الإجراءات بدقة إلى حدٍ ما.	
flores101-warmup-ara-1-ht-4	166	flores101-warmup-14	ara_t2	ht	ht	228		216	40		33	99.805	234	174	4	32	6	18	0	0	0	0	0	62	66407	16	47687	99805	1	1641908958											ara	1	99.805	1.6634	0.0277	0.4377	2.4951	1.0263	1442.8135	24.0469	4	Since 1988, ballot boxes must be transparent so that voters and observers can witness that no envelopes are present at the start of the vote and that no envelopes are added except those of the duly counted and authorized voters.		فمنذ عام 1988، كان لزامًا أن تكون صناديق الاقتراع شفافة حتى يشهد الناخبون والمراقبون بعدم وجود مظاريف في الصناديق عند بدء الاقتراع وعدم إمكانية إضافة مظاريف باستثناء مظاريف الناخبين المُفرزين والمُصرّح لهم بالانتخاب.	
flores101-warmup-ara-1-ht-5	167	flores101-warmup-15	ara_t2	ht	ht	177		145	25		23	73.166	151	114	0	23	10	2	2	0	0	0	0	55	48342	14	30075	73166	2	1641908958											ara	1	73.166	1.2194	0.0203	0.4134	2.9266	0.8531	1230.0795	20.5013	5	Candidates can send representatives to witness every part of the process. In the evening, votes are counted by volunteers under heavy supervision, following specific procedures.		ويُمكن للمرشحين إرسال مَن يُمثّلهم ليشهدوا سير كل جزء من عملية الاقتراع. وفي المساء، يفرز المتطوعين الأصوات تحت إشراف شديد وفقًا لإجراءات مُحددة.	
flores101-warmup-ara-2-pe2-1	319	flores101-warmup-21	ara_t2	pe2	pe	102	80.0	102	13	12.0	15	179.996	129	56	0	6	5	47	15	0	0	0	0	33	170619	8	159713	179996	1	1641912128	3.0	0.0	7.0	0.0	0.0	10.0	83.333	0.55	25.38	41.56	ara	2	179.996	2.9999	0.05	1.7647	13.8458	1.2647	260.0058	4.3334	6	Xinhua reported that government investigators recovered two 'black box' flight recorders on Wednesday.	"أبلغت ""شينها"" أن المحققين الحكوميين أستخرجوا سجلات طائرات ""صندوق أسود"" في среду."	"ذكرت وكالة الأنباء ""شينخوا"" أن المحققين الحكوميين استعادوا سجليّ رحلة طيران ""صندوق أسود"" يوم الأربعاء."	"REF:  **** ***** أبلغت   ""شينها""  أن المحققين الحكوميين ******** أستخرجوا سجلات طائرات ""صندوق أسود"" في  среду.\nHYP:  ذكرت وكالة الأنباء ""شينخوا"" أن المحققين الحكوميين استعادوا سجليّ    رحلة  طيران  ""صندوق أسود"" يوم الأربعاء.\nEVAL: I    I     S       S                              I        S        S     S                   S   S"
flores101-warmup-ara-2-pe2-2	320	flores101-warmup-22	ara_t2	pe2	pe	43	49.0	37	7	7.0	6	46.279	88	23	0	5	0	51	9	0	0	0	0	17	37819	7	33690	46279	1	1641912128	0.0	1.0	4.0	0.0	0.0	5.0	71.429	0.449	27.78	46.82	ara	2	46.279	0.7713	0.0129	1.0763	6.6113	2.0465	544.5234	9.0754	7	Fellow wrestlers also paid tribute to Luna.	"وقام زملائي المصارعين بإحتفاء الاحترام لـ ""لونا""."	"كما أشاد المصارعين الزملاء بـ ""لونا""."	"REF:  وقام زملائي المصارعين بإحتفاء الاحترام لـ ""لونا"".\nHYP:  كما  أشاد   المصارعين ******* الزملاء  بـ ""لونا"".\nEVAL: S    S                D       S        S"
flores101-warmup-ara-2-pe2-3	321	flores101-warmup-23	ara_t2	pe2	pe	162	128.0	160	29	22.0	26	139.202	215	59	0	8	3	133	12	0	0	0	0	36	127513	14	117441	139202	1	1641912128	4.0	0.0	11.0	0.0	0.0	15.0	68.182	0.4766	34.36	48.64	ara	2	139.202	2.32	0.0387	0.8593	4.8001	1.3272	749.9892	12.4998	8	"Tommy Dreamer said ""Luna was the first Queen of Extreme. My first manager. Luna passed away on the night of two moons. Pretty unique just like her. Strong woman."""	"قال ""تومي دريمر"" ""لونا كانت الملكة الأولى لأقصى درجة. مديري الأول. ماتت ""لونا"" في ليلة قمرين. فريدة من نوعها تماما. امرأة قوية."""	"قال ""تومي دريمر"" ""لونا كانت أول ملكة لمصارعة ""إكستريم"". مديرتي الأولى. توفيت ""لونا"" في ليلة اكتمل فيها القمر. ليلة فريدة بجمالها تمامًا مثلها. كانت امرأة قوية."""	"REF:  قال ""تومي دريمر"" ""لونا كانت الملكة الأولى لأقصى   درجة.      مديري  الأول.  ماتت  ""لونا"" في ليلة ***** **** ****** قمرين. فريدة ******* من     نوعها  تماما. امرأة قوية.""\nHYP:  قال ""تومي دريمر"" ""لونا كانت أول    ملكة   لمصارعة ""إكستريم"". مديرتي الأولى. توفيت ""لونا"" في ليلة اكتمل فيها القمر. ليلة   فريدة بجمالها تمامًا مثلها. كانت   امرأة قوية.""\nEVAL:                             S      S      S       S          S      S       S                    I     I    I      S            I       S      S      S"
flores101-warmup-ara-2-pe2-4	322	flores101-warmup-24	ara_t2	pe2	pe	150	127.0	119	23	26.0	19	106.869	224	39	0	5	4	164	12	0	0	0	0	35	97327	21	90080	106869	1	1641912128	0.0	7.0	11.0	2.0	2.0	20.0	76.923	0.3701	38.8	54.73	ara	2	106.869	1.7812	0.0297	0.7125	4.6465	1.4933	774.7803	12.913	9	"Dustin ""Goldust"" Runnels commented that ""Luna was as freaky as me...maybe even more...love her and will miss her...hopefully she's in a better place."""	"دستين "" جولدوست "" رونالز علق على أن "" لونا كانت غريبة مثلي... ربما أكثر من ذلك... أحبها وسوف تنسىها... آمل أنها في مكان أفضل. """	"علق داستن ""جولدست"" رانيلز قائلاً: ""كانت ""لونا"" عجيبة مثلي... ربما أكثر... أحبها وسأفتقدها... آمل أن تكون في مكان أفضل."""	"REF:  دستين "" جولدوست   ""     رونالز     علق   على      أن   ""       لونا  كانت   غريبة مثلي... ربما أكثر من ذلك...  أحبها وسوف تنسىها...    آمل   أنها في مكان أفضل. ""\nHYP:  ***** * ******* @ داستن ""جولدست"" [ علق ] رانيلز [ أن ] قائلاً: ""كانت ""لونا"" عجيبة مثلي... ربما **** ** أكثر... أحبها **** وسأفتقدها... آمل @ تكون في مكان ***** أفضل.""\nEVAL: D     D D         S     S                S             S       S     S      S                  D    D  S             D    S                  S            D     S"
flores101-warmup-ara-3-pe1-1	600	flores101-warmup-31	ara_t2	pe1	pe	100	81.0	107	17	13.0	18	21.574	49	24	0	5	0	20	0	0	0	0	0	11	17219	4	14441	21574	1	1641912766	5.0	0.0	3.0	0.0	0.0	8.0	61.538	0.321	40.28	69.89	ara	3	21.574	0.3596	0.006	0.2157	1.2691	0.49	2836.7479	47.2791	10	The Hershey and Chase experiment was one of the leading suggestions that DNA was a genetic material.	كانت تجربة هيرشي وتشيس واحدة من الاقتراحات الرئيسية بأن الحمض النووي مادة وراثية.	كانت تجربة هيرشي وتشيس واحدة من الاقتراحات الرئيسية التي ساعدت في إثبات أن الحمض النووي هو المادة الوراثية.	REF:  كانت تجربة هيرشي وتشيس واحدة من الاقتراحات الرئيسية **** ***** ** ***** بأن الحمض النووي ** مادة   وراثية.\nHYP:  كانت تجربة هيرشي وتشيس واحدة من الاقتراحات الرئيسية التي ساعدت في إثبات أن  الحمض النووي هو المادة الوراثية.\nEVAL:                                                     I    I     I  I     S                I  S      S
flores101-warmup-ara-3-pe1-2	601	flores101-warmup-32	ara_t2	pe1	pe	85	85.0	71	15	15.0	11	61.248	102	7	0	0	0	74	21	0	0	0	0	14	30086	7	25639	61248	1	1641912766	0.0	4.0	1.0	0.0	0.0	5.0	33.333	0.2353	25.95	73.4	ara	3	61.248	1.0208	0.017	0.7206	4.0832	1.2	881.6614	14.6944	11	Hershey and Chase used phages, or viruses, to implant their own DNA into a bacterium.	استخدم هيرشي وتشيس العاثيات ، أو الفيروسات ، لزرع الحمض النووي الخاص بهما في بكتيريا.	استخدم هيرشي وتشيس العاثيات أو الفيروسات لزرع حمضهما النووي في بكتيريا.	REF:  استخدم هيرشي وتشيس العاثيات ، أو الفيروسات ، لزرع الحمض  النووي الخاص بهما في بكتيريا.\nHYP:  استخدم هيرشي وتشيس العاثيات * أو الفيروسات * لزرع حمضهما النووي ***** **** في بكتيريا.\nEVAL:                             D              D      S             D     D
flores101-warmup-ara-3-pe1-3	602	flores101-warmup-33	ara_t2	pe1	pe	143	111.0	118	24	17.0	18	61.962	95	14	0	1	0	80	0	0	0	0	0	5	30245	2	29029	61962	1	1641912766	1.0	0.0	2.0	0.0	0.0	3.0	17.647	0.1171	75.35	86.44	ara	3	61.962	1.0327	0.0172	0.4333	2.5818	0.6643	1394.403	23.2401	12	They did two experiments marking either the DNA in the phage with a radioactive phosphorus or the protein of the phage with radioactive sulfur.	لقد أجروا تجربتين لتمييز إما الحمض النووي في العاثية باستخدام الفوسفور المشع أو بروتين الملتهمة بالكبريت المشع.	لقد أجروا تجربتين لتمييز إما الحمض النووي في العاثية باستخدام الفوسفور المشع أو بروتين العاثية باستخدام الكبريت المشع.	REF:  لقد أجروا تجربتين لتمييز إما الحمض النووي في العاثية باستخدام الفوسفور المشع أو بروتين ******* الملتهمة بالكبريت المشع.\nHYP:  لقد أجروا تجربتين لتمييز إما الحمض النووي في العاثية باستخدام الفوسفور المشع أو بروتين العاثية باستخدام الكبريت  المشع.\nEVAL:                                                                                        I       S        S
flores101-warmup-ara-4-ht-1	541	flores101-warmup-41	ara_t2	ht	ht	149		112	28		18	88.827	162	99	0	18	2	38	5	0	0	0	0	34	69396	14	60290	88827	1	1641915868											ara	4	88.827	1.4804	0.0247	0.5962	3.1724	1.0872	1134.7901	18.9132	13	The Tibetan Buddhism is based on the teachings of Buddha, but were extended by the mahayana path of love and by a lot of techniques from Indian Yoga.		تقوم البوذية التبتية على تعاليم بوذا، ولكنها تشعبت وشملت مذهب ماهايانا للحب والكثير من من أساليب اليوغا الهندية.	
flores101-warmup-ara-4-ht-2	542	flores101-warmup-42	ara_t2	ht	ht	127		107	20		17	72.897	110	84	0	17	7	1	1	0	0	0	0	30	52994	12	45844	72897	1	1641915868											ara	4	72.897	1.215	0.0202	0.574	3.6449	0.8661	987.695	16.4616	14	In principle the Tibetan Buddhism is very simple. It consists of Kundalini Yoga, meditation and the path of all-embracing love.		من حيث المبدأ، تُعدّ البوذية التبتية بسيطة للغاية. حيث تتألف من يوغا كونداليني، والتأمل، ومذهب الحب الشامل.	
flores101-warmup-ara-4-ht-3	543	flores101-warmup-43	ara_t2	ht	ht	147		121	18		16	74.484	128	99	0	16	9	1	3	0	0	0	0	43	46411	9	28903	74484	1	1641915868											ara	4	74.484	1.2414	0.0207	0.5067	4.138	0.8707	869.9855	14.4998	15	With Kundalini Yoga the Kundalini energy (enlightenment energy) is awakened through yoga postures, breathing exercises, mantras and visualizations.		بممارسة يوغا كونداليني، تَنشَط طاقة كونداليني (طاقة التنوير) من خلال أوضاع اليوغا، وتمارين التنفس، والترنيمات، والتخيلات.	
flores101-warmup-ara-4-ht-4	544	flores101-warmup-44	ara_t2	ht	ht	203		160	30		24	94.113	169	125	0	26	13	1	4	0	0	0	0	65	72504	16	49287	94113	1	1641915868											ara	4	94.113	1.5685	0.0261	0.4636	3.1371	0.8325	1147.5567	19.1259	16	The center of Tibetan meditation is the Deity Yoga. Through the visualization of various deities the energy channels are cleaned, the chakras are activated and the enlightenment consciousness is created.		"يُعدّ المعبود يوغا قلب التأمل التبتي. من خلال تخيل الآلهة المختلفة تُنقّى قنوات الطاقة، وتَنشَط مراكز الطاقة الرئيسية في الجسد ""الشاكرات""، وينشأ الوعي التنويري."	
flores101-warmup-ara-5-pe2-1	914	flores101-warmup-51	ara_t2	pe2	pe	89	77.0	90	15	12.0	14	72.673	234	35	0	5	5	187	2	0	0	0	0	18	65946	6	60095	72673	1	1641917290	3.0	1.0	4.0	1.0	1.0	9.0	75.0	0.5433	35.06	66.2	ara	5	72.673	1.2112	0.0202	0.8166	4.8449	2.6292	743.0545	12.3842	17	An increasingly more popular option for those planning a gap-year is to travel and learn.	الخيار الأكثر شعبية بالنسبة لأولئك الذين يخططون لسنة الفجوة هو السفر والتعلم.	يُعدّ السفر والتعلّم من الخيارات الأكثر شعبية بالنسبة لأولئك الذين يخططون لقضاء سنة تفرّغ.	REF:  *****   ******** ** الخيار   الأكثر شعبية بالنسبة لأولئك الذين يخططون لسنة الفجوة هو    السفر   والتعلم.\nHYP:  يُعدّ @ والتعلّم من الخيارات الأكثر شعبية بالنسبة لأولئك الذين يخططون **** لقضاء  سنة [ السفر ] تفرّغ.\nEVAL: I       I        I  S                                                 D    S      S             S
